number,avg_air_pressure,avg_air_temp,avg_wind_speed,max_wind_speed,rain_accumulation,rain_duration,relative_humidity
779,921.55,45.338,7.0239916,8.2990474,0.53,2940.0,91.1
780,916.2,84.488,4.5633576,5.7489358,0.0,0.0,19.4
781,918.4,57.56,3.1540854,4.362033,0.0,0.0,27.19
782,919.3224913,72.20937256,2.716911681,3.355286711,0.0,0.0,12.34120722
783,916.2,82.814,6.9568834,9.4398868,0.0,0.0,48.92
784,919.7,72.014,5.3015478,6.7779282,0.0,0.0,36.73
785,915.1,57.038,4.1159696,4.9436374,0.0,0.0,90.93
786,920.51,47.984,2.013246,3.3106712,0.0,0.0,90.39
787,919.8715514,65.66748194,3.842941803,5.037385576,0.0,0.0,13.53828952
788,917.9234418,73.24971734,4.132697506,5.345257827,0.0,-,6.939691553
789,922.5429891,67.90605742,4.28088479,5.262384454,0.0,0.0,11.50187879
790,922.31,58.946,3.5343652,4.6528352,0.75,3910.0,47.96
791,921.5575399,64.25058522,10.9268002,14.07831267,0.0,0.0,14.27929006
792,917.9,82.886,3.8922756,5.1225926,0.0,0.0,41.67
793,921.72,59.81,19.5061168,25.3668996,0.01,60.0,10.68
794,919.9075787,63.85844458,7.894795237,10.31704128,0.0,0.0,11.94515746
795,921.24,71.78,1.6105968,2.572481,0.0,0.0,16.83
796,918.4,51.602,2.572481,3.2211936,0.0,0.0,87.99
797,920.7362227,42.70311605,8.07323772,10.44128817,1.302200461,3662.002663,34.11027705
798,918.13,49.316,10.2004464,13.086099,0.04,200.0,88.48
799,917.65,82.436,2.2145706,2.8409138,0.0,0.0,7.13
800,919.88,61.502,10.9162672,12.5716028,0.0,0.0,20.22
801,916.76,87.008,2.3711564,3.1988242,0.0,0.0,19.02
802,918.7,47.786,2.3264176,2.8185444,0.12,410.0,91.71
803,925.3050897,57.09312964,15.40276692,19.95316567,0.0,3.579311096,17.85122729
804,920.14,64.058,4.2054472,5.0107456,0.0,0.0,23.78
805,918.0,66.758,5.704197,6.7555588,0.0,0.0,54.21
806,920.35,46.868,7.4266408,9.2385622,5.56,5820.0,91.24
807,916.3,83.012,4.362033,5.4357642,0.0,0.0,35.42
808,916.51,75.47,1.0513618,1.6105968,0.0,0.0,26.94
809,917.4,69.278,1.5882274,2.2145706,0.0,0.0,22.24
810,920.225446,75.24016923,3.016165034,3.871704661,0.0,0.0,23.27741773
811,921.591558,58.75454853,2.774969759,3.417291363,0.0,0.0,23.87597386
812,915.47,79.538,2.9974996,3.8475368,0.0,0.0,44.79
813,917.01,41.0,3.914645,6.151585,2.69,6440.0,65.34
814,912.06,52.034,2.348787,3.1540854,0.0,0.0,88.01
815,914.8,71.294,2.0803542,2.908022,0.0,0.0,24.38
816,921.2694426,54.15816918,4.925063874,6.259874088,0.0,0.0,19.66515337
817,920.1920294,67.32501281,1.224716693,2.066353433,0.0,0.0,14.00975348
818,921.4,63.05,1.3197946,1.8790296,0.0,0.0,40.7
819,921.52,59.216,14.7861734,18.119214,0.0,40.0,18.94
820,921.9752196,67.32097329,16.96224014,20.99143952,0.0,0.0,15.99216387
821,915.9,69.134,1.9908766,2.7738056,0.0,20.0,71.73
822,916.2303005,62.72080284,9.514091966,12.09017225,0.0,0.0,28.27236211
823,916.1,69.512,7.4713796,8.5674802,0.0,0.0,30.25
824,917.7,59.432,1.6553356,2.348787,0.0,0.0,23.57
825,921.559754,70.94586688,3.975136621,6.396812114,0.0,0.0,15.45263103
826,919.85,77.36,1.8790296,2.5053728,0.0,0.0,43.76
827,920.7366407,69.53207696,4.019666294,4.802682416,0.0,0.0,14.59236486
828,915.14,59.81,6.4423872,7.5161184,0.0,0.0,41.07
829,918.26,49.892,4.4291412,7.3371632,0.02,167.0,35.18
830,921.4142774,62.56449595,8.634210067,10.98454857,0.0,0.0,17.17209029
831,916.63,81.266,1.006623,1.5882274,0.0,0.0,23.33
832,918.88,60.476,9.5964726,14.4058936,0.0,0.0,89.9
833,915.6256331,77.30113675,1.760152838,2.398142398,0.0,0.0,20.40600856
834,921.5915674,59.42855507,16.47514291,20.71270273,0.003578368,47.15673629,15.98426791
835,919.12,79.34,1.4987498,2.125093,0.0,0.0,35.09
836,924.11,55.184,3.6685816,4.6752046,0.0,0.0,48.68
837,917.94,46.616,4.6752046,5.5476112,0.0,0.0,85.75
838,918.57,76.046,3.131716,3.9817532,0.0,0.0,25.72
839,917.41,79.988,4.8765292,5.8831522,0.0,0.0,26.1
840,918.0437667,-,0.96437611,1.57000733,0.0,0.0,11.91122248
841,918.37,72.932,2.013246,2.7738056,0.0,0.0,8.81
842,920.2171056,56.64583782,3.992825728,4.798595788,0.0,0.0,22.91472429
843,919.2886585,77.34951429,1.420641655,1.969476867,0.0,0.0,19.44743016
844,921.4,75.236,4.026492,4.921268,0.0,0.0,15.06
845,921.6133725,68.65897257,2.248931575,3.043049121,0.0,0.0,12.38320679
846,916.45,46.022,5.144962,6.1739544,0.0,0.0,78.01
847,916.0,61.016,5.9055216,6.934514,0.0,0.0,50.77
848,915.25,37.562,11.5873492,-,3.171,2891.0,91.0
849,920.9797793,71.47359193,2.727453902,3.778071804,0.0,0.0,20.82159782
850,920.9861865,57.07364499,2.821004591,3.425700413,0.0,0.0,21.90585188
851,921.6204731,75.36562384,1.886436685,2.425440266,0.0,0.0,13.17181298
852,919.72,73.4,1.8566602,2.572481,0.01,80.0,56.8
853,917.3,73.184,4.6752046,5.256809,0.0,0.0,36.57
854,920.1,52.97,5.3910254,7.4490102,0.0,0.0,19.06
855,921.0380775,51.35500803,16.54189347,21.03101747,0.0,19.02647628,11.59549903
856,919.55,39.524,12.3926476,13.5111176,5.06,10329.0,91.7
857,916.2583087,74.59301339,8.768240115,10.23926855,0.0,0.0,29.66692448
858,919.33,53.942,1.6105968,2.2816788,0.21,610.0,72.67
859,920.6676177,68.39534226,4.146405853,5.489133822,0.0,0.0,15.91576507
860,917.8957324,74.83131615,1.937641569,2.64280279,0.0,0.0,17.07665439
861,919.0654084,-,2.639599713,3.326949412,0.0,0.0,12.49783852
862,918.1749556,73.22148689,1.645833346,2.352811934,0.0,0.0,9.723628837
863,917.4474729,75.70030204,2.64351687,3.849548346,0.0,0.0,25.78832296
864,922.82,55.094,2.7514362,3.4448876,0.0,0.0,35.21
865,920.71,50.414,16.2849232,20.7588032,0.0,20.0,11.43
866,925.1728084,72.08517344,2.620778064,3.473218344,0.0,0.0,15.34482926
867,914.49,77.738,9.506995,10.8715284,0.0,0.0,23.11
868,923.77,71.78,3.8699062,5.144962,0.0,0.0,13.7
869,-,45.104,3.2659324,4.026492,0.0,80.0,85.27
870,916.42,46.562,7.0239916,9.4622562,0.573,1105.0,85.63
871,917.61,69.296,2.0356154,2.6619586,1.8,5510.0,66.77
872,918.2,89.204,1.1855782,1.7671826,0.0,0.0,26.57
873,916.69,79.214,1.6553356,2.4830034,0.0,0.0,21.47
874,911.27,59.828,2.2593094,2.9751302,0.0,0.0,86.73
875,918.1250622,68.24414977,16.25091168,20.70474611,0.0,0.0,16.83697237
876,918.46,79.448,2.9303914,3.4896264,0.05,140.0,29.46
877,916.0291752,87.13618305,1.57681889,2.589369955,0.0,0.0,12.62275271
878,925.2776612,66.46657459,11.22885388,15.34401109,0.0,0.0,13.93273829
879,916.4,48.038,4.026492,5.8607828,0.0,0.0,44.62
880,911.6,42.638,1.9685072,2.6619586,17.616,8330.0,90.23
881,915.29,50.612,4.4515106,7.2029468,0.0,0.0,62.46
882,923.860559,58.27301474,14.09544371,18.39146099,0.0,0.0,19.31229133
883,918.6,64.382,2.460634,3.0646078,0.0,0.0,34.98
884,918.84,68.954,3.8922756,5.5699806,0.0,0.0,14.74
885,919.39,67.064,5.4581336,6.8674058,0.0,0.0,20.18
886,918.7,69.422,0.782929,1.1855782,0.0,0.0,18.18
887,913.0,52.322,5.9502604,7.270055,0.0,0.0,79.91
888,915.82,62.492,8.5674802,11.1399612,0.0,0.0,29.92
889,920.7911244,59.07781766,17.7440939,23.3713405,0.0,8.629790423,9.690133679
890,913.93,81.752,2.908022,3.7356898,0.0,0.0,20.42
891,920.28,74.03,2.23694,2.8856526,0.0,0.0,13.48
892,916.26,69.008,2.7066974,3.2659324,0.0,0.0,42.79
893,920.8629104,74.01465699,1.573645191,2.324653549,0.0,0.0,12.01012198
894,915.1048528,80.66103183,1.53536419,2.41188754,0.0,0.0,18.80534566
895,919.2351526,65.95111244,2.942018686,3.658810375,0.0,0.0,14.07350355
896,914.96,66.776,4.9883762,5.816044,0.0,0.0,27.4
897,916.83,64.994,9.0819764,10.4465098,0.0,0.0,24.86
898,922.6501405,59.81180172,4.466058582,6.912014498,0.0,0.0,21.48645133
899,916.08,61.286,1.9685072,2.684328,0.0,0.0,62.12
900,921.7270335,61.24961743,10.2417653,13.12279004,0.0,0.0,17.91855208
901,914.6210615,74.40354197,4.27043096,5.256350811,0.0,0.0,19.47756053
902,920.3404306,67.28122262,4.639243804,6.060625339,0.0,0.0,15.25367544
903,923.394624,62.23103922,15.00517547,19.2648777,0.0,0.0,10.9409164
904,920.6989015,50.96480352,16.04374939,20.54954946,0.0,18.41449765,12.64766581
905,917.1,43.592,8.276678,9.4398868,0.0,0.0,92.34
906,925.2785355,58.09476625,18.25424942,22.74210607,0.0,10.0,14.55166707
907,918.6,87.44,3.4001488,4.4067718,0.0,0.0,12.11
908,918.6,40.28,3.1540854,4.5186188,0.0,0.0,39.77
909,918.3215747,71.83114162,2.648180251,3.862571139,0.0,0.0,23.1792593
910,917.33,73.202,1.3869028,2.013246,0.0,0.0,36.7
911,917.18,49.19,1.565858,2.3264176,0.0,0.0,91.11
912,919.9,70.484,21.0496054,26.7985412,0.0,32.0,15.72
913,921.17,69.548,2.348787,3.3330406,0.0,0.0,18.97
914,921.3,46.238,3.3330406,4.809421,0.0,0.0,73.93
915,925.29,68.36,14.0703526,19.5284862,0.0,0.0,13.99
916,918.8455663,80.22937326,1.915898906,2.969309058,0.0,0.0,24.9724584
917,920.7675706,51.41195136,10.32725349,14.14616965,0.0,0.0,39.18913674
918,915.07,58.046,7.6950736,8.9924988,0.0,0.0,55.2
919,918.67,71.996,2.7290668,3.5567346,0.0,0.0,32.59
920,920.4238629,70.86005799,4.388915618,5.25944304,0.0,0.0,11.95066421
921,920.8284136,69.81576332,12.81653165,16.25620666,0.0,0.0,13.93604113
922,913.77,49.424,12.5716028,15.3677778,0.0,0.0,83.06
923,918.68,64.868,1.2750558,1.789552,0.0,0.0,90.67
924,922.17,64.112,6.1068462,8.6569578,0.0,30.0,9.71
925,916.07,77.666,2.3264176,3.0646078,0.39,900.0,28.45
926,920.3001675,66.95311021,21.41819687,25.81563062,0.0,38.27713741,13.02867733
927,919.73,67.118,2.5053728,3.2659324,0.0,0.0,64.08
928,915.5,70.088,5.9502604,7.1358386,0.0,0.0,35.59
929,920.65,51.818,10.0214912,13.8019198,0.0,0.0,39.95
930,914.83,85.46,1.4316416,2.23694,0.0,0.0,18.15
931,917.81,73.76,1.6105968,2.1474624,0.0,0.0,30.67
932,912.9,37.04,4.2725554,5.8607828,22.022,9974.0,92.62
933,919.4,77.738,0.9842536,1.7000744,0.0,0.0,13.3
934,915.01,60.602,6.3529096,7.6727042,0.0,0.0,51.96
935,922.9,71.078,3.1540854,4.3844024,0.0,0.0,23.79
936,915.13,62.15,3.7356898,4.4962494,0.0,0.0,73.0
937,920.6323544,78.02312026,11.41455531,14.56586307,0.01,84.71921859,8.471749806
938,919.4911333,68.80559524,4.126234313,5.396914925,0.0,0.0,15.06324997
939,917.0,77.864,1.1632088,1.6105968,0.0,0.0,30.82
940,918.79,61.808,3.2211936,4.1830778,0.0,0.0,25.37
941,920.41,65.984,21.5193628,25.5458548,0.0,40.0,12.29
942,920.9927573,63.48552228,1.401010393,2.01407028,0.0,0.0,13.92370185
943,911.68,62.87,11.0057448,12.7729274,0.0,0.0,26.26
944,920.18,53.294,5.2344396,6.3529096,0.0,0.0,80.15
945,919.7,72.428,1.342164,2.0803542,0.0,0.0,48.59
946,923.0518734,68.19432232,2.474477801,3.276845526,0.0,0.0,10.14553395
947,922.4,47.696,2.5277422,3.5119958,0.0,0.0,88.26
948,915.39,71.42,2.1698318,2.684328,0.0,0.0,40.34
949,914.8,67.658,1.6105968,2.23694,0.0,0.0,30.27
950,920.971398,68.25382288,2.248278623,3.125880545,0.0,0.0,18.64205295
951,920.8443244,69.74583004,12.90095773,16.30421365,0.0,0.0,14.15768153
952,922.18,70.106,3.6238428,4.0488614,0.0,0.0,16.12
953,914.0,73.454,4.5409882,5.2791784,0.0,0.0,33.74
954,924.29,62.33,2.3040482,2.8632832,0.0,0.0,35.77
955,918.8942298,64.7344245,2.882002313,3.688615166,0.0,0.0,10.86279645
956,918.0,82.364,1.8119214,2.6395892,0.0,0.0,26.92
957,923.12,68.27,2.4830034,3.2883018,0.0,0.0,10.02
958,922.8727888,62.77940833,14.98319216,19.11978784,0.0,0.0,10.44856349
959,916.14,84.02,2.5053728,2.908022,0.0,0.0,13.74
960,919.0095905,62.58302534,3.635351726,4.857288702,0.0,0.0,22.42490372
961,920.0956776,53.80033018,4.366221857,5.131371245,0.0,0.0,19.8175519
962,919.0907964,74.90201928,2.015850863,2.694086104,0.027208881,204.0666078,39.68863741
963,924.67,59.918,1.7448132,2.6619586,0.0,0.0,9.9
964,914.97,67.046,3.2883018,3.8475368,0.0,0.0,26.47
965,917.7350114,81.78333547,2.237281703,3.009168379,0.0,0.0,17.41160528
966,922.6,59.324,1.8342908,2.5948504,0.0,0.0,10.94
967,918.1087301,66.61972521,2.913576002,4.442629454,0.0,0.0,23.80606401
968,916.32,70.016,3.6238428,4.362033,0.0,0.0,66.79
969,920.8239102,66.57096157,4.128369218,4.956648424,0.0,0.0,13.52217246
970,916.99,75.074,4.6080964,6.375279,0.0,0.0,8.83
971,919.7,73.814,1.4092722,1.901399,0.0,0.0,33.59
972,922.5720648,60.67166385,3.052598233,4.794793953,0.0,0.0,18.93901661
973,922.12,55.58,14.2940466,19.01399,0.0,0.0,19.19
974,920.61,65.03,2.5501116,3.7580592,0.0,0.0,20.03
975,915.6,69.206,2.572481,3.243563,0.0,0.0,38.57
976,917.0,44.636,10.0885994,12.7281886,0.76,1500.0,91.8
977,919.2879854,76.70823367,1.302947414,1.814130286,0.0,0.0,19.35192879
978,917.64,77.846,3.6238428,4.1159696,0.0,0.0,30.76
979,920.7155319,62.81579151,3.872760504,4.771044039,0.0,0.0,24.05231604
980,920.091803,75.66404848,1.154953712,1.751028257,0.0,0.0,13.83389187
981,919.0,63.464,0.782929,1.230317,0.0,0.0,28.43
982,922.3027742,69.02818204,3.973188946,4.984299951,0.0,0.0,13.55635551
983,921.5,62.996,5.2791784,6.4200178,0.0,0.0,11.96
984,921.86,38.588,3.579104,4.3396636,18.08,15800.0,81.82
985,919.7,78.53,4.9436374,5.7265664,0.0,0.0,8.48
986,916.04,51.818,4.0936002,4.7646822,0.0,0.0,77.49
987,926.52,65.516,17.4928708,20.7140644,0.0,0.0,15.48
988,916.1,82.454,3.5567346,5.3015478,0.0,0.0,19.34
989,918.3000615,55.42180155,4.853685835,7.462878372,0.0,0.0,18.94058096
990,920.8027258,72.8910007,2.014859014,2.997145103,0.0,0.0,6.929473039
991,919.721008,70.23498504,3.325509791,4.964459921,0.0,0.0,18.78337755
992,913.64,74.516,1.8566602,2.2816788,0.0,0.0,37.53
993,921.6458395,65.7349581,2.024552486,2.564244708,0.0,0.0,11.27919212
994,917.73,76.136,4.2949248,5.9502604,0.0,0.0,38.52
995,917.35,77.756,2.0579848,3.8699062,0.0,0.0,26.39
996,920.02,71.114,3.4001488,4.8317904,0.0,0.0,48.22
997,921.8625068,61.40668743,2.550631821,3.070345507,0.0,0.0,21.63027016
998,914.14,71.24,1.7224438,2.3264176,0.0,0.0,24.2
999,916.86,79.322,1.7671826,2.572481,0.0,0.0,38.77
1000,919.31031,76.06409876,2.081832283,2.688532415,0.01766519,23.55358711,20.31695475
1001,922.3553592,59.81945291,14.1928163,18.02247012,0.0,0.0,19.41309619
1002,919.71,43.682,5.0107456,6.5766036,0.01,200.0,82.15
1003,918.66,57.272,3.9370144,5.480503,0.0,0.0,46.56
1004,923.5212962,71.57442861,4.729387099,6.516347079,0.0,0.0,16.24878385
1005,919.46,71.816,8.8135436,11.1623306,0.0,0.0,10.4
1006,915.6441391,82.33491951,1.563611187,2.399074064,0.0,0.0,19.83390259
1007,920.396217,72.22044333,3.077606869,4.066264993,0.018967556,142.2566718,30.43639756
1008,916.66,56.336,3.579104,4.2725554,0.0,0.0,77.48
1009,910.45,47.822,14.428263,18.0744752,0.01,75.0,91.79
1010,923.02,60.494,1.9237684,2.4382646,0.0,0.0,7.81
1011,916.84,55.274,4.9436374,6.2410626,0.01,110.0,20.92
1012,923.9533869,60.14793282,18.69847625,23.37796194,0.0,11.21743411,12.61502537
1013,913.65,65.678,8.8806518,11.967629,0.0,0.0,42.44
1014,919.76,64.814,4.2949248,6.1292156,0.0,0.0,31.49
1015,919.4,79.178,2.4158952,3.579104,0.0,0.0,35.4
1016,922.6928576,62.72707028,7.659790564,9.662589501,0.0,0.0,25.0485079
1017,924.79,68.306,14.987498,19.6179638,0.0,0.0,10.97
1018,919.97,64.184,0.7381902,1.3197946,0.01,10.0,32.7
1019,922.2732645,68.78916785,9.583844486,12.77229459,0.0,0.0,7.522056578
1020,918.7,74.444,0.9171454,1.342164,0.0,0.0,12.72
1021,919.242813,61.4497224,1.818527503,2.36309253,0.0,0.0,16.37924091
1022,918.8,49.874,3.8699062,4.5633576,0.0,0.0,40.26
1023,915.2,59.972,1.9908766,2.460634,0.0,0.0,35.92
1024,919.5175966,75.62894882,2.124286376,2.794903847,0.0,0.0,14.1332888
1025,919.4,58.406,6.6884506,8.4108944,0.0,0.0,15.02
1026,916.54,80.384,1.0961006,1.4763804,0.0,0.0,13.22
1027,916.16,48.128,12.8176662,14.987498,5.272,10725.0,91.49
1028,912.0,56.138,3.0869772,3.8475368,0.0,0.0,75.52
1029,925.31,57.398,2.9751302,3.8475368,0.0,0.0,19.28
1030,919.759618,69.77352415,3.399158603,5.086765572,0.0,0.0,19.64885314
1031,922.6691951,-,7.969685803,10.26233703,0.0,0.0,18.92080492
1032,919.84,65.678,9.4846256,10.8715284,0.0,0.0,18.11
1033,919.3375546,85.29200269,3.096761951,3.948782008,0.0,0.0,15.33848558
1034,917.38,73.616,5.7936746,7.0239916,0.0,0.0,38.23
1035,919.67,77.576,6.5542342,8.164831,0.0,-,56.86
1036,918.7194145,61.58215525,1.803944447,2.352676062,0.0,0.0,17.56666629
1037,923.7346151,59.08935014,18.65398595,23.26840357,0.0,11.02488089,12.95577025
1038,920.4856087,74.19603742,5.557863297,6.713967046,0.0,0.0,14.95654426
1039,917.7857392,69.05672281,12.22183056,15.3325047,0.0,6.029672931,11.98446352
1040,923.1404696,58.23451934,10.35193421,13.10922539,0.0,0.0,17.21616254
1041,917.6,74.12,2.1474624,3.467257,0.0,0.0,11.69
1042,913.41,63.482,4.2278166,4.7870516,0.0,0.0,49.2
1043,917.09,55.274,6.0173686,6.9568834,0.0,0.0,78.2
1044,923.1077681,60.60163981,17.1888352,22.19571292,0.0,19.34838372,9.175633688
1045,915.93,68.198,2.0803542,2.6172198,0.0,0.0,48.84
1046,918.08,73.706,2.8856526,3.8251674,0.0,0.0,31.5
1047,917.0,51.296,3.0646078,4.8541598,0.0,0.0,23.29
1048,914.6,62.366,1.5882274,2.1027236,0.0,0.0,86.6
1049,918.0,71.312,2.9527608,4.1607084,0.0,0.0,35.17
1050,917.59,82.67,3.6014734,4.7199434,0.0,0.0,13.88
1051,923.621726,71.63345648,3.901578573,5.184552467,0.0,0.0,13.73146399
1052,921.5698459,61.79127933,8.47833606,10.78090554,0.0,0.0,18.23157557
1053,916.2184012,79.51791003,2.200951781,3.234710426,0.0,0.0,13.37053798
1054,920.50894,80.98892224,9.482313417,11.82181614,0.0,0.0,19.17191747
1055,920.0807771,60.96645401,2.751329472,3.645007589,0.0,0.0,20.4813089
1056,918.6,72.824,6.3081708,7.0016222,0.0,0.0,22.5
1057,915.91,63.986,3.8251674,5.0107456,0.0,0.0,40.97
1058,917.01,74.84,0.8276678,1.2974252,0.0,0.0,30.45
1059,920.74,59.09,8.9924988,10.7596814,0.08,520.0,35.26
1060,912.9,78.332,7.82929,9.8872748,0.0,0.0,28.86
1061,920.9004345,64.14800226,2.635249037,3.310595353,0.0,0.0,16.54056386
1062,914.56,76.226,6.6437118,8.052984,0.0,0.0,25.84
1063,917.3001851,65.7900009,1.879553141,2.692862361,0.0,0.0,14.97266789
1064,913.85,79.736,3.1093466,3.9817532,0.0,0.0,21.48
1065,915.6,69.584,4.6304658,5.480503,0.0,0.0,28.97
1066,919.5648688,73.72673151,3.551777042,4.861314907,-,0.0,11.65731434
1067,917.69,64.994,2.9751302,3.7356898,0.0,0.0,54.88
1068,920.33,68.864,2.0356154,3.0869772,0.0,0.0,52.38
1069,918.26,82.22,1.0961006,1.7224438,0.0,0.0,32.46
1070,911.6,46.346,2.3040482,3.1540854,0.0,0.0,90.51
1071,919.2,70.25,2.013246,2.6172198,0.0,0.0,42.06
1072,923.1,75.596,1.4092722,1.8566602,0.0,0.0,11.88
1073,917.92,84.65,4.8317904,5.8384134,0.0,0.0,16.22
1074,913.87,66.938,6.5094954,7.4713796,0.0,0.0,57.43
1075,922.8581101,64.98936079,10.26118718,11.94920569,0.0,0.0,14.52510864
1076,925.55,50.918,5.4133948,8.1200922,0.0,10.0,29.09
1077,920.13,73.292,4.1159696,4.9660068,0.0,0.0,33.52
1078,924.0178563,68.3703069,15.16279989,19.80357757,0.0,0.0,11.59923953
1079,917.2,65.264,1.7671826,2.5501116,0.0,0.0,58.37
1080,916.26,79.772,3.5119958,4.1607084,0.0,0.0,27.68
1081,920.8569129,69.88433806,12.23866984,16.06785991,0.0,0.0,11.9568515
1082,916.13,50.108,2.5501116,3.5343652,0.0,0.0,89.8
1083,916.32,48.308,4.8541598,5.8607828,0.0,0.0,91.03
1084,917.13,80.24,1.6329662,2.2593094,0.0,0.0,28.26
1085,914.84,47.354,3.7133204,4.6528352,0.0,0.0,92.3
1086,921.26,52.646,2.0356154,3.0422384,0.0,0.0,91.11
1087,914.0,66.65,8.3661556,9.4398868,0.0,0.0,30.92
1088,912.9,71.87,1.4316416,2.0579848,0.0,0.0,51.84
1089,915.0,55.04,5.368656,7.0687304,0.0,0.0,73.55
1090,918.9,63.104,3.8699062,5.2120702,0.0,0.0,26.02
1091,918.71,49.568,1.8119214,2.3711564,0.0,0.0,90.35
1092,916.6,71.096,3.0646078,3.8922756,0.0,0.0,45.59
1093,912.6,58.406,3.8251674,4.7646822,0.0,0.0,64.84
1094,921.53,77.702,3.2659324,4.4515106,0.0,0.0,14.56
